probe_id,GI-78,GI-91,GI-94,GI-95,GI-100,GI-103,GI-113,GI-121,GI-135,GI-142,GC-92,GC-94,GC-95,GC-109,GC-117,GC-121,GC-131,GC-133,GC-136,GC-138
ASHGA5P048944,13.753294,13.616818,13.238618,13.065847,13.766853,13.156622,13.771386,13.455444,13.4653425,13.790845,13.448556,12.897872,13.671181,13.402558,12.729973,13.799925,13.190387,13.530919,12.695744,13.541709
ASHGA5P048945,11.021766,10.3114,11.654197,10.649796,11.039549,10.657704,11.020651,11.556406,11.614249,11.053077,10.005965,9.791619,11.416145,10.105625,9.932599,11.501678,10.636225,10.698142,9.927418,11.312212
ASHGA5P048946,5.6837134,6.1024594,5.231868,5.756048,4.8352566,5.756781,5.0564446,4.7480907,4.7100024,5.936299,5.1429434,5.1648717,6.2905884,4.6511025,5.151161,4.9950747,4.907479,4.9505687,5.2877893,4.9089913
ASHGA5P048947,3.722448,2.4847622,5.5720983,4.4201717,6.142664,3.9120767,6.498613,6.5159345,6.1352043,3.7941015,5.516956,4.493257,3.928363,6.043139,5.920863,7.8819737,5.6979327,4.3618455,5.3318567,7.686611
ASHGA5P048954,11.099814,9.647205,10.905762,9.708605,10.933579,9.718015,10.955026,10.857179,10.8391485,11.033304,8.530014,8.525362,10.759809,8.48632,8.441421,10.590105,8.077863,8.316492,8.57435,10.579184
ASHGA5P048962,3.7835124,5.6171594,4.8958526,5.169753,4.9309173,4.746903,4.754024,4.8733516,5.015491,2.6382046,4.4095173,3.950056,4.668536,5.16251,3.836801,5.748665,4.0611777,4.615329,4.110201,5.660895
ASHGA5P048968,13.124258,13.469758,12.820581,13.151508,13.151508,13.285654,12.948366,13.346402,13.146397,13.091901,13.639727,13.362245,12.9086685,13.714231,13.431124,13.10978,14.448455,13.875617,13.376521,12.790112
ASHGA5P048976,2.643763,2.4847622,4.6177135,5.256254,6.032499,5.186827,6.1068287,7.327988,7.48098,2.6382046,4.6553707,2.3652925,2.3558314,5.3214383,4.947915,7.754295,6.3195972,4.232608,4.9673333,7.575532
ASHGA5P048977,4.0167065,2.4847622,5.331414,4.5104737,5.574913,4.8049936,5.428635,7.682822,7.8346195,2.6382046,4.552542,3.644649,2.4796,5.268194,3.2992945,7.7897444,6.0560117,5.3978753,2.4416478,7.677194
ASHGA5P048985,6.9748883,5.8653955,7.4751782,5.6710477,7.2089086,5.689833,7.2041626,7.284029,7.098072,6.962931,5.4128985,4.012745,7.457665,5.5177813,4.0551248,10.141528,5.624404,4.8349404,3.630277,9.75987
ASHGA5P048996,11.8528805,11.163612,12.162725,11.139712,11.819119,11.1513,11.887695,12.222421,12.207407,11.902352,11.394076,10.980839,12.408536,11.43003,10.935594,12.468139,11.0588665,11.281138,10.900346,12.340506
ASHGA5P049003,5.496483,4.9935284,5.3836474,5.4839807,5.4296837,5.6297817,5.745816,5.247238,4.672641,5.760106,4.8437104,4.546788,4.8292975,5.491751,4.2114844,5.142249,3.597508,4.6488547,4.346878,5.0918593
ASHGA5P049018,5.2148523,5.7413235,3.7167113,5.21873,4.5078096,5.531181,4.7223334,2.3986142,2.3633895,5.336874,6.661131,7.049021,4.886146,6.7651105,6.7276416,2.3864467,6.4631906,6.8710704,6.9238834,2.470536
ASHGA5P049019,8.247742,7.797356,10.495888,7.4228435,7.987305,7.4839644,8.069589,8.386047,8.335691,8.130334,6.3478823,6.4724526,7.592251,6.817883,6.32707,7.142751,6.443544,6.798575,6.5466485,6.992199
ASHGA5P049021,6.195522,5.4696164,6.2911744,5.2862673,5.5828595,5.398568,5.836844,5.6339235,5.81832,6.2410197,4.136852,5.198761,6.2557592,3.8666482,4.791705,5.6571903,4.7140694,5.1084127,4.724083,5.808249
ASHGA5P049023,10.43949,9.198863,9.216444,8.923585,9.970887,8.890803,9.983074,9.747688,9.791619,10.442579,8.656629,7.7792287,9.250568,8.828405,7.890959,8.964163,8.453037,8.294349,7.8274665,8.989762
ASHGA5P049027,5.2508082,5.2549224,6.7449155,5.6270328,5.758627,5.49476,5.7152357,6.9995584,6.744111,5.0515957,4.9218354,4.951279,6.0923223,5.532799,5.2160063,5.7659245,5.0179935,5.6484823,4.9657016,5.9176373
ASHGA5P049031,11.215322,11.812431,11.836767,11.627001,10.312917,11.668935,10.323934,12.29417,12.286333,11.216661,8.849391,8.221474,9.00392,9.389766,7.5476375,8.843221,8.263785,9.136051,7.535424,8.897159
ASHGA5P049033,6.0006347,4.860342,6.165861,5.2860923,5.8835516,5.3681016,6.04974,5.631006,5.8665624,5.8349237,6.3652024,5.9485984,6.170965,6.4204965,5.928516,6.536557,5.923255,4.891646,5.8988113,6.736448
ASHGA5P049035,5.6339235,4.3483043,5.0165014,5.690861,5.837369,5.8078966,5.8694034,6.2041106,6.1195464,5.156036,4.8691335,4.641667,5.077259,5.2512364,5.7698245,6.5614305,5.725795,5.7314377,5.7163796,6.452169
ASHGA5P049073,8.123826,8.351166,7.960095,8.43886,8.049727,8.455773,8.1250725,6.9489245,6.783425,8.110928,7.0086856,6.7730703,7.7605486,7.186215,6.758032,7.6022305,6.696976,6.35926,6.6588817,7.346058
ASHGA5P049084,8.31017,8.207122,8.035768,7.836417,8.318632,7.972763,8.164761,8.791138,8.629992,8.023558,7.41957,8.177789,8.17024,7.5440307,8.872864,9.087099,8.122335,8.355048,8.576928,8.815951
ASHGA5P049085,10.851257,10.766503,9.658081,10.674074,10.762821,10.619759,10.865174,9.41723,9.465608,10.92874,10.466571,9.480515,10.035032,10.698142,9.008589,9.832108,10.368886,9.215996,9.06899,9.905627
ASHGA5P049089,4.753371,5.0280056,5.482816,5.649419,5.3312135,4.8298182,5.3227243,5.829899,6.034297,5.0378747,5.0389557,4.23842,5.589313,5.352282,4.477168,4.8099775,4.3329253,4.3616314,4.458141,5.1517677
ASHGA5P049092,7.7917438,7.5027227,8.861955,7.343329,7.5187063,7.423818,7.652844,7.4179754,7.4199724,7.839925,6.4171257,6.647479,7.665399,5.744363,6.701662,7.022351,6.518827,6.1553407,6.80449,7.1732016
ASHGA5P049094,5.451071,4.8610716,7.6512666,4.6745386,5.36199,4.6830683,5.5673428,5.354668,5.0520625,4.880662,4.8334208,4.4405003,5.8044662,5.278259,3.9366953,4.234835,4.1754775,3.5278735,3.5057344,4.1510015
ASHGA5P049097,7.7201557,7.0755935,6.738902,7.086003,7.799854,6.9968033,7.8449144,6.0684094,6.199272,7.7507024,5.26544,4.3284245,5.291508,5.6518097,3.7313318,4.6535373,4.8233204,4.156693,3.366245,4.428218
ASHGA5P049100,10.666744,10.059331,10.829297,10.118113,10.723391,10.077777,10.742989,10.927599,10.955026,10.711611,9.946818,9.671074,11.354321,9.952924,10.496881,10.642298,10.464122,11.219061,10.605641,10.704461
ASHGA5P049111,5.082881,6.0488873,3.4594681,5.564512,4.601554,5.54841,4.6093802,2.712975,2.3633895,5.0244055,5.2780538,6.4565854,5.7785635,4.9860916,6.1969585,4.8430176,7.0737443,6.667082,6.303078,4.8767943
ASHGA5P049112,9.68773,10.672737,11.050691,10.805042,9.580629,10.749773,9.661693,10.900346,11.018461,9.782262,8.364319,8.335394,9.808336,8.601124,8.20338,9.760423,10.351728,8.589811,8.281378,9.930568
ASHGA5P049116,6.5111103,6.335971,6.0711,6.298595,6.3931227,6.359018,6.2950573,5.010074,5.0012193,6.5732994,7.1987915,7.0216703,7.1035624,7.3044004,7.095242,6.370731,6.854695,6.1420555,7.0597963,6.629182
ASHGA5P049122,10.35302,9.666881,9.733706,9.787549,10.351728,9.788168,10.330951,9.453412,9.493332,10.31708,8.811526,7.830005,9.561001,9.014507,7.7905154,9.658081,7.5446463,7.608293,7.76517,9.659632
ASHGA5P049124,5.3056283,4.658271,4.7420697,4.6232967,4.993856,4.8522835,4.6267266,4.6194844,5.2772627,5.2521334,2.729366,4.4452763,5.5053887,3.3975701,4.534425,4.6713657,3.6693325,4.997309,4.69388,4.7863693
ASHGA5P049139,4.336284,3.9916215,4.889608,5.6756067,4.4926214,5.4535017,3.9626184,5.626735,6.465464,4.8823805,4.731607,4.219881,5.481431,4.8522835,4.2608137,5.6512012,4.551743,4.6078563,4.0506325,5.6349697
ASHGA5P049148,6.1824946,6.647479,5.7482514,6.5756445,5.9823947,6.4729495,6.1888375,5.1699643,5.368613,6.0825787,5.0319614,5.097406,5.2374783,4.9248176,4.634492,4.4774704,4.637589,4.925765,4.666048,4.4686556
ASHGA5P049163,2.643763,2.4847622,3.6361375,4.9276237,5.212219,4.5611033,5.3682923,6.481834,6.786776,2.6382046,2.8611155,4.4233,3.3083954,4.057927,4.55445,8.035768,6.1475444,5.6551776,4.345772,7.952545
ASHGA5P049169,5.0534415,4.624497,5.5627403,4.429338,5.0622253,4.636365,5.416749,4.100741,3.6102486,5.2736325,5.3849545,5.1106043,6.2163625,5.2760844,4.2373834,5.0568533,4.226617,4.424178,4.8654485,5.06969
ASHGA5P049185,2.643763,2.4847622,5.222029,4.951709,5.6531415,4.893584,5.9370995,7.9605837,8.062177,2.6382046,5.6514115,2.3652925,2.3577852,6.124198,4.5582576,7.81479,6.0589685,5.1298575,2.4416478,7.827121
ASHGA5P049187,4.0752053,2.4847622,4.7993546,4.3930097,5.485358,4.455142,5.6576633,5.960048,5.953254,2.6382046,4.7203403,3.6262405,4.8754983,4.7123303,4.530755,5.986653,5.413084,3.98542,4.4161496,5.7470126
ASHGA5P049195,5.2074795,5.148451,4.665617,4.812363,4.8482857,4.8636904,4.465659,3.5948598,4.082738,5.114318,5.51814,6.539479,4.8967724,5.2619786,6.3097177,3.8795526,4.9340167,6.419567,6.243585,3.701132
ASHGA5P049199,9.805769,8.834731,9.984644,8.786973,9.883456,8.805958,9.975262,9.903119,9.972577,9.789341,8.831748,7.9058046,10.768906,8.928014,8.012779,10.78937,9.860251,8.205215,7.955503,10.762821
ASHGA5P049204,5.026011,3.8396895,5.381749,3.6709063,5.6194186,3.965908,5.6224484,4.970019,4.664217,4.4381447,4.926317,3.8987725,4.628855,4.507203,3.8963187,4.917109,4.430681,4.362032,3.5556986,4.576214
ASHGA5P049205,6.720229,7.0022607,7.2785454,6.55355,6.6721373,6.6597934,6.718471,7.8729043,7.748097,6.9569297,6.0322723,6.1197767,6.967173,5.9561596,6.035168,6.436764,5.8279867,5.810994,6.0662174,6.5576067
ASHGA5P049207,5.671597,5.0387754,6.3074045,4.2370634,4.0236816,4.018604,4.8837433,5.055951,4.893984,5.6692495,5.23625,4.381728,5.8436747,5.1246386,4.110576,4.4640923,3.2010841,4.614287,4.1934595,4.546924
ASHGA5P049211,4.685541,4.506028,6.5750074,3.6471956,5.08023,4.3827057,5.2284985,6.1375613,6.32252,5.277534,4.570522,4.045118,5.926745,4.664066,3.521268,7.853989,3.5900543,4.008752,3.3847737,8.311255
ASHGA5P049223,11.723164,10.666744,10.799676,10.910217,11.344742,10.854425,11.354321,10.191298,10.069089,11.697828,10.372708,10.329996,10.93468,9.863575,10.115674,10.674074,9.915498,9.621569,9.975262,10.686412
ASHGA5P049224,10.988736,10.619759,11.029062,10.8503,11.082565,10.810451,11.1513,10.675262,10.760864,11.049313,10.607181,10.783871,11.431875,10.689692,10.593617,11.457489,10.419088,10.624391,10.616205,11.532562
ASHGA5P049225,4.2135973,4.7905874,3.0644011,5.3129725,5.1647005,5.2328014,5.339114,5.0262237,4.5984545,3.7814546,4.02815,4.879826,3.4541073,5.852379,5.3435106,5.3518105,5.2314806,5.1364517,5.138406,4.7194347
ASHGA5P049228,5.456907,5.8577404,5.590372,5.8160605,6.869979,5.9050097,6.8207126,7.2311707,7.3094983,5.798442,4.691893,5.258152,5.8534703,5.481431,5.2084746,6.5897927,5.986444,5.24281,5.043335,6.634194
ASHGA5P049234,10.760864,9.295412,10.13218,9.179464,10.755732,9.218191,10.646095,10.3052635,10.254017,10.663217,10.153556,10.0164,10.456936,9.974392,10.155248,10.284723,9.241906,9.188092,10.151557,10.341527
ASHGA5P049238,12.895459,12.8446865,13.547296,12.615349,12.924087,12.691651,12.950469,13.916608,13.854125,13.019278,11.373108,12.264723,13.211174,11.517091,11.568993,13.063064,12.28217,11.560233,11.617834,13.001365
ASHGA5P049260,11.310895,11.975515,10.814884,11.814258,11.216661,11.884417,11.273515,11.248657,11.298352,11.188187,11.443525,12.0498495,11.542805,11.448678,11.975515,11.406091,11.711353,11.592837,11.939978,11.206532
ASHGA5P049261,5.255683,5.914739,5.527837,5.724046,6.169914,5.8252106,5.830931,4.9947987,5.529706,5.6665583,5.3079553,5.9487953,5.125265,5.6003633,5.6934376,5.824051,5.790024,5.915791,5.689555,5.723635
ASHGA5P049275,6.6917167,6.211646,7.499791,6.179606,5.9624124,6.113082,5.929986,7.3768167,7.072275,6.6547613,5.5899253,5.856939,6.93721,6.1884475,5.1489344,6.055003,5.319326,5.178,5.284548,5.9444036
ASHGA5P049302,6.292182,5.0335517,4.9785123,5.165822,5.974387,5.284548,5.2468805,5.3777924,4.966339,6.0859013,3.5007064,4.7208314,5.010665,4.0887446,4.1055355,5.9033403,5.0052934,4.3906794,3.9334736,5.996116
ASHGA5P049313,7.8225107,6.753386,7.295022,6.654453,7.974061,6.631239,7.9191833,6.976156,6.8371644,7.7835703,6.466185,5.964725,7.6382856,6.715193,6.2890034,7.2102523,6.419567,5.880209,6.308389,7.254
ASHGA5P049335,8.054711,8.839149,10.452555,7.827121,7.8346195,7.8787394,7.6086717,9.976115,10.009404,8.129115,6.6294904,6.7935185,5.4100895,6.9053006,6.506216,5.374437,5.64256,7.1165786,6.594751,5.2992744
ASHGA5P049353,8.412165,7.9336996,9.116332,7.864602,8.131944,7.88366,8.197668,9.534455,9.579251,8.409347,7.1628423,7.0400944,8.359818,7.495001,6.991638,8.762121,7.322821,8.201354,6.945355,8.6180105
ASHGA5P049362,7.7329807,6.89313,7.337398,6.864648,7.7081404,7.0007606,7.7170515,7.3083863,7.5253434,7.6891437,5.6973524,6.1136394,7.0893173,5.864609,6.025299,6.594751,5.977641,6.170594,6.1373286,6.617909
ASHGA5P049366,6.692021,6.7105966,7.1855044,6.7761016,6.65157,6.8389926,6.7297873,7.4324102,7.407349,6.542929,5.68159,4.9388313,6.990818,6.1600175,5.459795,6.422287,5.4053245,6.1923714,5.4100895,6.5104485
ASHGA5P049367,9.926032,10.581624,9.281112,10.523308,10.010278,10.610435,9.963867,9.195487,9.159506,9.862068,9.029349,8.445594,9.339127,8.993274,8.363318,9.208856,7.415168,8.579358,8.405979,9.226409
ASHGA5P049376,4.9502773,5.355083,4.7085376,4.8789253,3.4594681,5.19399,4.615329,4.035571,4.269233,5.5676455,4.024811,4.443559,5.4041815,3.7894704,4.143854,3.7782445,4.437579,4.7552443,4.1106744,3.7681684
ASHGA5P049382,4.985958,5.663087,3.4847116,6.3219724,4.1348343,6.235346,4.6876197,3.3643975,3.2151926,5.2314806,5.7430716,6.574567,5.0217094,5.9106684,6.491776,4.544529,6.2176204,6.503954,6.5669737,4.486053
ASHGA5P049385,7.142485,6.6533427,7.180356,6.368007,6.8503733,6.1539397,6.629182,6.174625,6.1236763,7.2172575,5.382378,5.8140798,7.1606603,5.1394143,5.485567,5.6100607,5.3969283,5.366106,5.6622324,5.4744005
ASHGA5P049390,2.643763,4.607073,2.4806867,4.683317,3.0411592,4.7933974,3.3484356,3.2576087,3.4777226,2.6382046,4.6528354,5.408606,2.7418907,4.3238873,5.3962407,4.120452,5.8541317,4.8117433,5.287296,3.6615682
ASHGA5P049395,7.595942,6.875291,7.775392,6.9276285,7.5837965,6.975645,7.461507,8.304559,8.2828,7.5027227,6.452621,6.531971,7.7741084,6.468419,6.3434534,7.6186695,6.604746,6.7980466,6.3859496,7.7185597
ASHGA5P049407,11.11055,12.633639,10.892884,11.822438,11.062199,11.872976,11.03602,11.533853,11.55139,11.067592,11.533853,11.878173,11.324895,11.845595,11.784466,11.454785,12.134986,12.770038,11.7094965,11.259062
ASHGA5P049410,5.135568,5.3254504,4.4673944,4.9397826,4.158126,5.1507974,3.9288895,3.4618359,2.94934,5.2599583,7.548076,10.304169,5.5153875,7.641193,10.334278,4.1620345,9.740132,9.753943,10.297383,4.1858077
ASHGA5P049432,11.59562,12.770038,11.68109,11.231639,11.314669,11.263393,11.298352,11.836767,11.843179,11.537923,9.823628,10.039529,10.667885,10.211675,9.851365,10.646095,9.940248,10.689692,9.740953,10.513492
ASHGA5P049434,7.592251,6.1884475,7.379858,6.522984,7.6646185,6.56206,7.6788383,7.1551228,7.1809688,7.6508856,6.649338,6.2321467,6.655785,6.5688634,6.1493073,6.52435,6.314603,6.93153,6.2228756,6.626601
ASHGA5P049466,9.268407,8.433998,9.011907,8.462039,9.249165,8.489302,9.1809,9.136051,8.9893055,9.244837,8.391206,6.9988008,8.523852,8.443896,7.1123776,8.17819,7.523492,7.5498405,7.04428,8.223819
ASHGA5P049475,4.6769605,5.5317154,5.817157,6.0509048,6.0967236,6.0579467,6.3747973,6.9086394,7.2751517,4.065599,5.415527,5.3986926,5.165822,5.7378817,5.24214,8.462039,6.732663,5.623374,5.264979,8.19808
ASHGA5P049476,4.986684,3.933328,4.756102,5.55873,6.7947583,5.7789664,6.8272696,7.8422203,7.8610044,5.059689,5.3066826,4.9946895,2.892335,6.471011,6.467496,9.376123,7.427656,5.8180094,6.4830046,9.301374
ASHGA5P049477,11.7597885,11.295092,11.950374,11.371978,11.731563,11.454785,11.790025,12.156,12.150253,11.753669,10.78937,10.963308,11.683469,11.223689,10.710748,11.696507,10.698142,11.35939,10.652877,11.621973
ASHGA5P049480,9.4872875,8.78927,9.83129,8.72039,9.419053,8.690676,9.465608,9.560402,9.588273,9.50886,7.5216494,7.5962677,9.384116,7.748689,7.3962398,9.190863,8.231781,7.0115485,7.3536377,9.342896
ASHGA5P049486,5.384749,4.815823,4.9807243,6.1908712,2.9839258,6.185184,2.960674,3.4515953,2.8051,4.8711777,3.9837692,4.3113813,5.579075,3.9852684,3.9112253,3.8589554,4.0018463,4.4091454,4.024811,3.733031
ASHGA5P049487,5.719416,7.2685056,5.77607,7.0007606,5.61025,7.1224422,5.61524,4.639659,4.535839,5.4108105,5.3157053,4.5059013,4.434814,5.33218,3.543694,2.5515728,3.8544817,3.6919272,3.2952769,2.6046433
ASHGA5P049489,5.1951294,6.161879,5.6408916,5.924057,5.670036,6.054731,5.593346,5.9897666,5.9290113,5.165982,4.8469977,5.0864825,5.9220576,5.3672156,4.5638127,4.985051,4.347477,4.9762354,4.567773,5.0791817
ASHGA5P049504,7.209624,6.6161995,7.109386,6.8039455,6.792186,6.7536864,6.8721447,4.815823,5.1688666,7.2087326,5.151308,5.7742057,7.1941586,4.5004067,5.4922895,6.2638264,6.3568845,5.125778,5.6063924,6.445363
ASHGA5P049517,4.925765,4.697964,4.207076,5.7645955,3.9370685,5.5222783,4.519463,2.6463046,2.5244024,5.171904,5.0486217,6.632724,5.2893443,5.4868355,6.8573236,6.176503,7.142751,7.800781,6.868685,5.932233
ASHGA5P049518,6.260841,5.404783,6.722682,5.726391,5.78105,5.873688,5.900362,7.238195,6.6660013,6.1271186,6.297167,6.708417,5.9098406,6.1288767,6.856462,7.126287,7.078064,8.149071,6.7963595,7.0452647
ASHGA5P049519,6.4862776,6.1027784,6.41055,6.2010894,6.4549303,6.041924,6.4247704,5.6523933,5.2949114,6.474807,7.0643177,7.8937464,6.926324,7.0933776,7.8981595,7.20649,8.190372,8.790649,7.920336,7.2636647
ASHGA5P049520,8.228034,7.3611937,8.391206,7.3709855,8.079709,7.321621,8.084108,8.506983,8.424663,8.1917305,6.7234597,6.1347737,8.737607,6.9273505,6.144835,8.340231,6.823525,6.6837726,6.0259533,8.385034
ASHGA5P049521,8.967096,8.154233,9.273513,8.116863,8.881361,8.138008,8.928459,9.2975235,9.188092,8.930522,7.4248776,6.5048137,9.275205,7.731276,6.5304008,9.34448,7.526727,7.258347,6.5348077,9.318498
ASHGA5P049523,14.728718,14.356885,14.759442,14.256682,14.644683,14.261682,14.349401,14.808552,14.83296,14.721872,13.596176,14.225156,14.523164,13.554976,13.822055,14.251374,13.5925045,13.956617,13.704521,14.294233
ASHGA5P049524,15.209529,13.659274,15.449492,14.448455,15.274785,14.454231,15.227593,15.317854,15.330574,15.169411,14.398361,14.4928875,15.227593,14.414986,14.557097,14.781829,14.383899,14.56717,14.50564,14.710945
ASHGA5P049525,15.062093,13.6491,15.390673,14.473931,15.260633,14.40199,15.339985,15.16127,15.281331,15.127277,13.866129,14.294233,15.009,14.242599,14.147521,14.976994,14.2845,14.465823,14.242599,14.759442
ASHGA5P049526,6.315467,5.7293463,6.0947523,5.760876,6.111127,5.9393616,6.2230897,6.2194915,6.601753,6.2940683,5.259646,5.3627596,5.73685,5.4952726,5.066278,5.955465,5.3548665,4.8990674,5.0179935,6.0456495
ASHGA5P049529,9.331101,9.322362,9.376669,8.623717,8.798736,8.584115,8.883091,9.940248,9.893267,9.307858,8.0984745,8.156579,9.136607,8.27474,7.8805842,8.888814,8.119675,8.480813,7.9417086,8.982108
ASHGA5P049531,8.7326355,7.744716,9.435459,7.6354885,8.850898,7.5970445,8.918905,9.849146,9.767144,8.734247,7.970224,6.451182,8.412586,7.73775,6.1669602,7.8290634,6.43038,6.585258,6.161064,7.8356547
ASHGA5P049547,9.090653,8.248659,9.738196,8.130771,9.170138,8.171739,9.170773,10.159413,10.095532,8.989762,8.422268,6.613897,8.774185,7.9169884,6.582847,7.6886115,6.0294714,6.8048396,6.6811824,7.944644
ASHGA5P049549,6.317391,5.035195,8.908208,5.230929,6.359545,5.239436,6.387926,5.745661,5.8438835,6.26301,4.3051558,4.7305703,7.616681,4.444871,3.7144434,6.724059,4.2317476,5.0509734,3.6574907,6.707374
ASHGA5P049550,5.6316214,3.6533768,5.202543,3.8670502,4.8047266,4.032522,4.8164344,4.8339086,4.8291607,5.421121,5.115793,5.1509438,6.6192355,5.1751285,5.4441085,6.234827,6.3314395,4.6978455,5.521074,6.0438766
ASHGA5P049551,7.219528,6.6088676,7.100586,6.9689393,6.989062,7.0244503,7.056673,7.808593,7.9592085,7.2551565,6.5521736,6.1451025,7.520001,6.710023,6.380178,7.0729265,6.5997705,6.5856085,6.506216,7.288396
ASHGA5P049552,5.216605,3.8188412,5.140711,5.295488,5.885032,5.347788,5.6983075,6.024573,6.3238335,4.5393724,5.7217937,4.0588927,6.0854025,6.0551963,4.3307133,6.8924813,5.895938,4.346182,4.247217,6.610777
ASHGA5P049556,14.801619,16.700142,13.27551,16.709059,14.759442,16.667795,14.808552,13.208417,13.168388,14.850018,16.799042,17.101437,14.497749,16.545195,16.956799,14.422731,15.84357,16.079834,17.016417,14.118069
ASHGA5P049562,5.125197,4.54949,5.1114664,4.225597,5.627602,4.4186053,5.5213814,4.8650045,5.017035,5.288588,5.127254,5.486666,6.682509,5.333282,5.379343,6.001492,6.6540422,4.8051214,5.331071,6.000284
ASHGA5P049564,5.350019,6.9155793,5.2387943,7.0128903,6.349288,7.0051703,5.983527,6.627349,6.541337,5.869775,9.115438,8.433291,5.6452355,8.94511,8.513013,7.38687,8.11856,9.049796,8.598803,7.2202
ASHGA5P049573,8.8242235,8.554379,9.121911,8.828405,8.562924,8.732991,8.586143,8.893987,8.816982,8.813115,7.7384157,7.13643,9.80675,7.782058,7.2319555,9.56959,7.6891437,9.014507,7.188742,9.481192
ASHGA5P049582,11.073572,10.438617,12.361633,9.979787,11.042906,10.071564,11.069365,12.457315,12.516505,11.024411,10.479773,10.074457,11.442161,10.333196,10.052544,11.515212,11.625767,11.391266,10.102446,11.503655
ASHGA5P049595,6.7841153,5.897634,8.572168,6.107451,7.119654,6.1714377,7.046745,8.7242775,8.834731,6.431682,7.524987,4.85005,6.6133294,6.8048396,4.8241644,6.9703875,5.399543,5.487266,4.725062,7.061265
ASHGA5P049602,5.4449835,5.0586023,6.2721004,4.488605,5.4594774,4.109005,5.2962165,6.1352043,5.6100607,5.5135527,4.6928177,4.354657,5.14628,4.679659,4.432923,3.9577465,4.5570893,4.703916,3.5143642,4.740735
ASHGA5P049609,6.138659,6.1334085,5.783717,5.956986,5.625095,5.9164686,5.5844226,4.435817,4.307189,6.344388,5.2696643,5.839891,6.3431864,5.1967335,5.3374233,5.133112,5.568687,5.8877597,5.51625,5.593346
ASHGA5P049615,2.643763,2.4847622,3.8264718,4.991074,6.124198,4.9462533,5.791294,6.32993,6.41894,2.6382046,4.1188,3.1208599,4.108572,5.0866766,4.724695,7.642938,6.026692,4.553484,4.5557365,7.421551
ASHGA5P049633,5.6330824,6.603272,4.427262,6.911841,6.11675,6.9079065,6.235234,5.085826,4.661422,5.575094,8.816428,9.3052635,6.6540422,9.0582075,9.275205,6.2397795,9.719469,9.896651,9.26419,6.360345
ASHGA5P049639,8.350227,8.18356,8.550822,8.346335,8.666343,8.319349,8.518532,9.103561,9.00392,8.384182,8.489302,8.25861,9.377582,8.422268,8.76369,9.170138,9.082381,8.7829895,8.544951,9.164281
ASHGA5P049643,6.082004,6.113082,5.909014,5.5914817,4.5183096,5.5424795,5.097554,6.110656,6.0560117,6.2995114,5.200808,5.4438314,6.153669,5.443957,5.2177267,5.063176,4.77431,4.8837433,5.371423,4.9939747
ASHGA5P049660,13.562205,12.610556,12.953389,13.068898,13.717476,13.056393,13.737964,12.842081,12.818645,13.6291065,12.45473,11.659079,13.251536,12.734397,11.293242,13.223897,11.782519,11.689858,11.385117,13.027727
ASHGA5P049671,2.643763,3.8745666,6.0534925,4.177183,5.4977803,4.639409,5.293949,5.7854843,5.876623,4.628624,5.4878225,4.079279,3.0248044,5.9421124,4.6262865,8.162265,6.158435,5.8451934,4.439281,8.008874
ASHGA5P049676,2.643763,4.7089667,2.4806867,4.977392,3.4244082,5.060366,3.159267,5.0904465,5.463623,2.6382046,6.087824,6.5104485,3.48135,5.9702535,6.5104485,4.8772736,5.6428695,5.6375513,6.45894,4.796164
ASHGA5P049689,2.643763,2.4847622,3.613936,4.2059135,5.607036,4.5497785,5.4314713,6.427328,6.3436437,2.6382046,2.4435427,4.0050106,2.3563664,3.8697639,3.3426628,8.077863,5.3120527,4.2027287,4.0497622,7.9560423
ASHGA5P049709,9.343743,9.627732,9.067196,9.696095,9.490736,9.613524,9.46133,9.129263,9.253802,9.373237,8.163224,7.771068,9.443731,8.15372,7.694272,9.426914,7.819628,8.015522,7.663278,9.393869
ASHGA5P049711,5.6085806,4.2263117,5.229432,5.3559556,6.6238832,5.660895,6.516702,7.6453156,7.6260114,5.1997433,5.859061,4.5004067,6.035973,5.9131074,5.006743,8.058569,6.1579895,5.725262,4.603607,7.542634
ASHGA5P049712,6.446465,5.567514,6.5170107,5.0012193,5.771254,5.0387754,5.7196016,5.8531866,5.7413235,6.522698,4.4786716,4.3912687,5.591302,4.860157,4.5158267,4.9325976,4.342771,4.6318483,4.7770944,5.616337
ASHGA5P049713,5.2373285,4.9216485,7.7937694,4.9212303,5.591594,5.1202755,5.65925,6.8615093,6.6673098,4.5647883,4.254794,4.09326,5.606808,4.334058,4.6724563,6.054546,4.9218354,5.3559556,3.9644313,5.6766653
ASHGA5P049715,5.32507,4.9864326,6.289387,4.703916,4.471358,4.6108,4.486722,4.824753,4.906469,5.303855,4.9489064,5.387588,6.0832763,5.2000413,4.8360577,5.267016,5.0076647,5.5939364,4.554937,5.0674667
ASHGA5P049719,9.121911,8.518532,9.314498,8.456945,9.070586,8.430817,9.165083,9.2408495,9.332882,9.202183,8.06869,7.53366,9.23617,8.0984745,7.4416337,9.074497,7.337719,7.3047156,7.3286905,9.059785
ASHGA5P049720,6.018103,6.4519224,6.273798,5.7767434,5.1846523,5.770953,5.382766,4.6830683,4.679659,6.0177555,4.8034525,4.857136,5.5975013,5.0301075,4.972566,3.011916,4.1700797,4.7229614,4.8665867,2.6490712
